epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
180,1054.91,0.99661,0.59103,1.01025,0.85782,0.80687,0.86932,0.57182,1.18671,0.83031,1.02693,0.000340947,0.000340947,0.000340947
181,1060.83,1.02533,0.58872,1.03736,0.80463,0.84881,0.86089,0.57589,1.17394,0.86556,1.04321,0.000338198,0.000338198,0.000338198
182,1066.79,0.96967,0.56598,1.01222,0.82871,0.86644,0.87363,0.58662,1.13583,0.83621,1.02422,0.000335449,0.000335449,0.000335449
183,1072.83,1.02802,0.59417,1.03498,0.80189,0.8078,0.85473,0.56303,1.14284,0.86764,1.01725,0.0003327,0.0003327,0.0003327
184,1078.55,1.00956,0.59372,1.03069,0.75466,0.80746,0.82742,0.52891,1.27726,0.90369,1.04899,0.000329951,0.000329951,0.000329951
185,1084.37,0.99451,0.59702,1.01185,0.80232,0.77165,0.82168,0.53297,1.26751,0.93627,1.06712,0.000327202,0.000327202,0.000327202
186,1090.17,0.96388,0.5784,1.01544,0.86055,0.74763,0.85792,0.55381,1.2783,0.85228,1.05852,0.000324453,0.000324453,0.000324453
187,1096.39,0.99566,0.58609,1.01581,0.87152,0.79614,0.87439,0.57625,1.23075,0.81645,1.06032,0.000321705,0.000321705,0.000321705
188,1102.28,0.99141,0.59571,1.02316,0.83739,0.84244,0.88722,0.56985,1.24751,0.86019,1.05378,0.000318956,0.000318956,0.000318956
189,1107.99,0.97633,0.58208,1.02421,0.8787,0.77896,0.87476,0.57115,1.22269,0.91745,1.04886,0.000316207,0.000316207,0.000316207
190,1114.02,0.97045,0.5588,1.00201,0.81135,0.83314,0.85577,0.56166,1.22769,0.94447,1.05812,0.000313458,0.000313458,0.000313458
191,1119.8,0.98165,0.57556,1.01876,0.82871,0.85954,0.89074,0.58207,1.21188,0.85443,1.04576,0.000310709,0.000310709,0.000310709
192,1125.45,0.97315,0.56192,1.01751,0.84768,0.84571,0.89061,0.57805,1.23113,0.85757,1.04685,0.00030796,0.00030796,0.00030796
193,1131.13,0.97526,0.56428,1.01739,0.90059,0.78169,0.89216,0.58814,1.18258,0.86639,1.02271,0.000305211,0.000305211,0.000305211
194,1136.89,1.0022,0.58548,1.01993,0.82096,0.79279,0.86116,0.56995,1.25869,0.84869,1.03536,0.000302462,0.000302462,0.000302462
195,1142.75,0.99051,0.58845,1.01479,0.84027,0.78136,0.86779,0.56917,1.16002,0.842,1.01281,0.000299713,0.000299713,0.000299713
196,1148.65,0.95864,0.56224,1.00764,0.80818,0.79234,0.86443,0.57082,1.17751,0.85345,1.0391,0.000296964,0.000296964,0.000296964
197,1154.59,0.96014,0.56704,1.00286,0.82641,0.83408,0.88013,0.58677,1.15992,0.82413,1.03117,0.000294216,0.000294216,0.000294216
198,1160.81,0.9667,0.56073,1.00404,0.85961,0.83962,0.8902,0.59737,1.13912,0.83443,1.02239,0.000291467,0.000291467,0.000291467
199,1166.86,0.97308,0.57452,1.00685,0.85728,0.78447,0.86594,0.58963,1.16227,0.87652,1.03122,0.000288718,0.000288718,0.000288718
200,1172.78,0.9798,0.59161,1.01895,0.83616,0.79894,0.85465,0.58218,1.11858,0.89583,1.01551,0.000285969,0.000285969,0.000285969
201,1178.66,0.94463,0.56348,1.00104,0.75516,0.82629,0.86396,0.59118,1.10564,0.85141,1.0032,0.00028322,0.00028322,0.00028322
202,1184.58,0.94462,0.56715,1.00645,0.86883,0.79863,0.87603,0.59073,1.10992,0.82755,1.02082,0.000280471,0.000280471,0.000280471
203,1190.46,0.96933,0.54532,1.00578,0.84925,0.83363,0.87114,0.59571,1.13136,0.84567,1.02261,0.000277722,0.000277722,0.000277722
204,1196.35,0.97153,0.56055,0.99417,0.8483,0.846,0.87457,0.59014,1.17852,0.89246,1.03682,0.000274973,0.000274973,0.000274973
205,1202.4,0.95885,0.56031,1.00656,0.78366,0.83176,0.85679,0.57106,1.17409,0.89556,1.03967,0.000272224,0.000272224,0.000272224
206,1208.33,0.9516,0.56239,1.00678,0.87959,0.81354,0.87202,0.59025,1.15492,0.83523,1.04268,0.000269475,0.000269475,0.000269475
207,1214.22,0.9467,0.5393,0.99594,0.85288,0.81286,0.86982,0.57326,1.17074,0.84344,1.04173,0.000266727,0.000266727,0.000266727
208,1220.18,0.9571,0.54639,0.9842,0.90689,0.77695,0.86985,0.57356,1.17834,0.87634,1.05048,0.000263978,0.000263978,0.000263978
209,1226.17,0.9436,0.53592,0.98735,0.86922,0.82058,0.8782,0.56997,1.17824,0.88517,1.04601,0.000261229,0.000261229,0.000261229
210,1231.83,0.91206,0.52398,0.98215,0.84675,0.81823,0.87557,0.57537,1.16091,0.84304,1.04066,0.00025848,0.00025848,0.00025848
211,1237.5,0.94924,0.55857,0.99979,0.8687,0.7995,0.89027,0.59207,1.15935,0.78589,1.04136,0.000255731,0.000255731,0.000255731
212,1243.43,0.93169,0.53051,0.99502,0.84835,0.84651,0.87753,0.58933,1.14572,0.79259,1.03549,0.000252982,0.000252982,0.000252982
213,1249.19,0.91034,0.52777,0.97688,0.88618,0.84812,0.87647,0.58604,1.16791,0.80648,1.03565,0.000250233,0.000250233,0.000250233
214,1254.92,0.93417,0.54009,1.00204,0.9077,0.83701,0.89361,0.58898,1.15823,0.80268,1.01452,0.000247484,0.000247484,0.000247484
215,1260.74,0.93686,0.53831,0.99165,0.8418,0.83313,0.87611,0.59106,1.13917,0.81153,1.02818,0.000244735,0.000244735,0.000244735
216,1266.31,0.92156,0.52574,0.99678,0.84735,0.83455,0.8768,0.58086,1.13227,0.86807,1.04493,0.000241986,0.000241986,0.000241986
217,1271.93,0.93915,0.53314,0.98954,0.87198,0.7492,0.85278,0.58048,1.14437,0.81972,1.04001,0.000239238,0.000239238,0.000239238
218,1277.98,0.94624,0.52952,0.99013,0.9236,0.73863,0.84506,0.56471,1.17816,0.85197,1.05711,0.000236489,0.000236489,0.000236489
219,1283.7,0.92607,0.53107,0.98535,0.81297,0.78568,0.84118,0.56285,1.18172,0.86899,1.05423,0.00023374,0.00023374,0.00023374
220,1289.64,0.91724,0.53911,0.99746,0.86719,0.81557,0.8531,0.58067,1.15401,0.81492,1.02843,0.000230991,0.000230991,0.000230991
221,1295.46,0.91434,0.5337,0.99588,0.88452,0.80557,0.87193,0.58816,1.17048,0.83122,1.03354,0.000228242,0.000228242,0.000228242
222,1301.29,0.91874,0.52265,0.9878,0.93113,0.77197,0.87102,0.57971,1.17879,0.8467,1.04417,0.000225493,0.000225493,0.000225493
223,1307.25,0.91597,0.51641,0.9852,0.85129,0.80669,0.86578,0.58809,1.14424,0.84651,1.01975,0.000222744,0.000222744,0.000222744
224,1313.31,0.92102,0.51266,0.98575,0.9104,0.77335,0.85915,0.57617,1.19323,0.85827,1.03128,0.000219995,0.000219995,0.000219995
225,1319.24,0.92961,0.51964,0.98551,0.88769,0.76136,0.85127,0.58203,1.14309,0.87532,1.02247,0.000217246,0.000217246,0.000217246
226,1325.17,0.93712,0.52546,0.98861,0.85453,0.7654,0.84261,0.57279,1.1057,0.8621,1.00769,0.000214497,0.000214497,0.000214497
227,1330.97,0.91109,0.50278,0.97566,0.92393,0.74339,0.85401,0.58508,1.10557,0.83597,1.00697,0.000211749,0.000211749,0.000211749
228,1336.89,0.89103,0.5155,0.98058,0.90568,0.73825,0.87291,0.59389,1.09576,0.80362,1.00792,0.000209,0.000209,0.000209
229,1342.71,0.92414,0.51388,0.97603,0.86984,0.76183,0.85753,0.59253,1.10513,0.79656,1.01864,0.000206251,0.000206251,0.000206251
230,1348.31,0.89873,0.52258,0.98041,0.86236,0.77016,0.86935,0.58757,1.11532,0.78702,1.01029,0.000203502,0.000203502,0.000203502
231,1353.89,0.87461,0.49634,0.96844,0.86547,0.79542,0.87535,0.59672,1.12647,0.79447,1.03318,0.000200753,0.000200753,0.000200753
232,1359.52,0.93573,0.52355,1.00672,0.82335,0.84278,0.86741,0.58623,1.12864,0.82638,1.01208,0.000198004,0.000198004,0.000198004
233,1365.11,0.89528,0.51397,0.99085,0.76271,0.85933,0.87368,0.59821,1.09718,0.81447,1.00743,0.000195255,0.000195255,0.000195255
234,1371.05,0.87955,0.51221,0.97364,0.80779,0.80405,0.86008,0.595,1.09964,0.835,1.02943,0.000192506,0.000192506,0.000192506
235,1376.73,0.90141,0.50471,0.9825,0.86335,0.76965,0.8676,0.60143,1.09909,0.84748,1.01238,0.000189757,0.000189757,0.000189757
236,1382.64,0.90497,0.53521,0.98078,0.84933,0.77399,0.86079,0.60165,1.12412,0.83625,1.02795,0.000187008,0.000187008,0.000187008
237,1388.51,0.89509,0.49341,0.97238,0.88935,0.74242,0.85746,0.58968,1.11545,0.83183,1.01004,0.00018426,0.00018426,0.00018426
238,1394.36,0.90156,0.51341,0.99445,0.83591,0.75464,0.84153,0.5785,1.12979,0.86005,1.0084,0.000181511,0.000181511,0.000181511
239,1400.49,0.93619,0.52261,0.99614,0.88712,0.75433,0.86992,0.59262,1.18272,0.85142,1.0232,0.000178762,0.000178762,0.000178762
240,1406.15,0.88939,0.49298,0.97607,0.9022,0.76197,0.86983,0.6015,1.15238,0.8364,1.02212,0.000176013,0.000176013,0.000176013
241,1412.45,0.89436,0.52535,0.98009,0.90434,0.75805,0.87215,0.60294,1.14557,0.81191,1.02724,0.000173264,0.000173264,0.000173264
242,1418.21,0.88785,0.49105,0.96837,0.83679,0.81192,0.87628,0.6105,1.12583,0.81247,1.01405,0.000170515,0.000170515,0.000170515
243,1424.21,0.89527,0.50523,0.98219,0.83891,0.82449,0.87868,0.60595,1.11591,0.80661,1.01142,0.000167766,0.000167766,0.000167766
244,1430.07,0.88136,0.51961,0.9802,0.86811,0.80235,0.8758,0.61214,1.10301,0.79994,1.01219,0.000165017,0.000165017,0.000165017
245,1436.13,0.88311,0.4994,0.98472,0.94841,0.76687,0.88518,0.61116,1.11387,0.84007,1.0187,0.000162268,0.000162268,0.000162268
246,1441.9,0.85942,0.48216,0.96206,0.89235,0.79619,0.88531,0.59702,1.10778,0.81818,1.02179,0.00015952,0.00015952,0.00015952
247,1447.74,0.9108,0.50848,0.98613,0.91798,0.76408,0.87006,0.60405,1.13369,0.83097,1.02789,0.000156771,0.000156771,0.000156771
248,1453.88,0.86458,0.48829,0.97897,0.86528,0.81287,0.8792,0.60674,1.11486,0.8461,1.01206,0.000154022,0.000154022,0.000154022
249,1459.82,0.88739,0.50687,0.99111,0.87892,0.80304,0.87662,0.59747,1.12233,0.86448,1.01173,0.000151273,0.000151273,0.000151273
250,1465.72,0.88528,0.50412,0.97255,0.89377,0.81463,0.88514,0.61944,1.08971,0.80643,1.00135,0.000148524,0.000148524,0.000148524
251,1471.52,0.87461,0.49031,0.96642,0.85778,0.8357,0.89065,0.62509,1.0949,0.79724,1.00764,0.000145775,0.000145775,0.000145775
252,1477.22,0.89074,0.50558,0.97523,0.87578,0.79983,0.88939,0.62081,1.10009,0.78341,1.00784,0.000143026,0.000143026,0.000143026
253,1483.05,0.86583,0.49612,0.97502,0.87707,0.81609,0.8939,0.62644,1.09147,0.77102,1.00468,0.000140277,0.000140277,0.000140277
254,1489.05,0.90657,0.52148,0.98377,0.87987,0.80155,0.89275,0.627,1.08716,0.75359,1.00859,0.000137528,0.000137528,0.000137528
255,1494.84,0.86376,0.48645,0.9675,0.81901,0.87951,0.89644,0.62182,1.10004,0.74223,1.01584,0.000134779,0.000134779,0.000134779
256,1501.06,0.85426,0.46207,0.95931,0.83761,0.84815,0.8956,0.61454,1.1238,0.76467,1.03106,0.000132031,0.000132031,0.000132031
257,1507.02,0.8702,0.4902,0.96888,0.92516,0.78829,0.89825,0.62928,1.09675,0.76627,1.0206,0.000129282,0.000129282,0.000129282
258,1512.76,0.892,0.49947,0.9784,0.89479,0.79804,0.90258,0.62212,1.10216,0.77851,1.01831,0.000126533,0.000126533,0.000126533
259,1518.78,0.88177,0.48742,0.9716,0.86572,0.81319,0.88984,0.61347,1.10801,0.79931,1.02038,0.000123784,0.000123784,0.000123784
260,1524.53,0.86639,0.49123,0.9608,0.84015,0.84486,0.8761,0.61363,1.11669,0.81999,1.02909,0.000121035,0.000121035,0.000121035
261,1530.43,0.84796,0.47466,0.9577,0.84031,0.86776,0.88,0.60769,1.11893,0.81288,1.02979,0.000118286,0.000118286,0.000118286
262,1536.18,0.86087,0.49585,0.97022,0.83325,0.86626,0.88609,0.6144,1.105,0.81826,1.02569,0.000115537,0.000115537,0.000115537
263,1542.19,0.84533,0.48233,0.96018,0.82348,0.87939,0.88187,0.61568,1.10472,0.80956,1.0239,0.000112788,0.000112788,0.000112788
264,1548.08,0.87473,0.49117,0.97443,0.82075,0.88329,0.87916,0.61467,1.10332,0.80661,1.01134,0.000110039,0.000110039,0.000110039
265,1554.01,0.88957,0.48361,0.96966,0.84112,0.87781,0.87621,0.60384,1.09386,0.7939,1.01454,0.00010729,0.00010729,0.00010729
266,1559.8,0.84898,0.47991,0.96608,0.83641,0.85973,0.89028,0.61478,1.09644,0.78762,1.00867,0.000104542,0.000104542,0.000104542
267,1565.89,0.8499,0.49352,0.96461,0.84264,0.85729,0.89168,0.6217,1.10036,0.78413,1.00844,0.000101793,0.000101793,0.000101793
268,1571.75,0.86755,0.50115,0.97693,0.82316,0.8765,0.89299,0.62313,1.09778,0.80774,1.01073,9.90437e-05,9.90437e-05,9.90437e-05
269,1577.57,0.83867,0.45564,0.95029,0.82361,0.86261,0.89536,0.62347,1.08546,0.80368,1.0083,9.62948e-05,9.62948e-05,9.62948e-05
270,1583.31,0.84649,0.46444,0.9543,0.93909,0.77261,0.8913,0.62719,1.08377,0.79486,1.00889,9.35459e-05,9.35459e-05,9.35459e-05
271,1589.16,0.85609,0.47351,0.95969,0.94167,0.76911,0.89094,0.6237,1.06695,0.78561,0.99821,9.0797e-05,9.0797e-05,9.0797e-05
272,1594.83,0.84463,0.48253,0.96398,0.90556,0.77652,0.88978,0.61449,1.08059,0.78144,1.00494,8.80481e-05,8.80481e-05,8.80481e-05
273,1600.63,0.82928,0.47299,0.95826,0.92237,0.77284,0.88367,0.6105,1.08826,0.7839,1.01118,8.52992e-05,8.52992e-05,8.52992e-05
274,1606.46,0.85196,0.47288,0.95752,0.85728,0.8161,0.88649,0.60618,1.10043,0.78526,1.0154,8.25503e-05,8.25503e-05,8.25503e-05
275,1612.06,0.85376,0.46958,0.94517,0.86438,0.80579,0.88588,0.61137,1.10069,0.79394,1.01446,7.98014e-05,7.98014e-05,7.98014e-05
276,1617.7,0.83449,0.46984,0.95756,0.86355,0.81473,0.88703,0.60941,1.13858,0.79686,1.02116,7.70525e-05,7.70525e-05,7.70525e-05
277,1623.69,0.84719,0.47309,0.96836,0.88951,0.81334,0.8887,0.61695,1.1053,0.77287,1.01359,7.43036e-05,7.43036e-05,7.43036e-05
278,1629.53,0.80816,0.43956,0.9411,0.87792,0.82732,0.89086,0.61487,1.11095,0.78265,1.02622,7.15547e-05,7.15547e-05,7.15547e-05
279,1635.31,0.84995,0.46955,0.95808,0.88029,0.8378,0.89249,0.61397,1.12161,0.78452,1.02741,6.88058e-05,6.88058e-05,6.88058e-05
280,1641.22,0.81542,0.45735,0.95338,0.87857,0.83138,0.89629,0.62217,1.10905,0.75114,1.01543,6.60569e-05,6.60569e-05,6.60569e-05
281,1647.14,0.85882,0.46968,0.96991,0.87306,0.82231,0.89547,0.60984,1.121,0.75363,1.01947,6.3308e-05,6.3308e-05,6.3308e-05
282,1653.05,0.82196,0.46457,0.95308,0.86262,0.88248,0.90082,0.62395,1.10242,0.75177,1.01611,6.05591e-05,6.05591e-05,6.05591e-05
283,1659.03,0.83295,0.47211,0.9545,0.8747,0.86758,0.90362,0.61696,1.11965,0.75388,1.02192,5.78102e-05,5.78102e-05,5.78102e-05
284,1665.18,0.82061,0.45558,0.94962,0.88669,0.85614,0.90242,0.61655,1.13015,0.75615,1.02342,5.50613e-05,5.50613e-05,5.50613e-05
285,1671.13,0.82697,0.46483,0.95394,0.89048,0.8472,0.89702,0.61232,1.11861,0.76511,1.02022,5.23124e-05,5.23124e-05,5.23124e-05
286,1677.07,0.81514,0.449,0.95421,0.87105,0.84821,0.89106,0.61576,1.11885,0.79,1.01989,4.95635e-05,4.95635e-05,4.95635e-05
287,1682.94,0.84434,0.46215,0.95396,0.86574,0.85803,0.89357,0.61043,1.12828,0.8159,1.01927,4.68146e-05,4.68146e-05,4.68146e-05
288,1688.48,0.815,0.45035,0.94751,0.86512,0.86017,0.8929,0.61062,1.14122,0.81959,1.02318,4.40657e-05,4.40657e-05,4.40657e-05
289,1694.14,0.84989,0.46532,0.96874,0.8642,0.8547,0.89045,0.61021,1.12129,0.80406,1.02321,4.13168e-05,4.13168e-05,4.13168e-05
290,1699.63,0.81361,0.45563,0.94733,0.8644,0.85063,0.89164,0.61135,1.1202,0.78595,1.0203,3.85679e-05,3.85679e-05,3.85679e-05
291,1718.42,0.79386,0.37735,0.92731,0.88084,0.81512,0.88959,0.60906,1.12199,0.78826,1.02521,3.5819e-05,3.5819e-05,3.5819e-05
292,1724.49,0.7321,0.36895,0.89822,0.86776,0.8209,0.88669,0.60709,1.12554,0.80171,1.02656,3.30701e-05,3.30701e-05,3.30701e-05
293,1730.48,0.73799,0.35626,0.90313,0.87268,0.82375,0.88863,0.60643,1.12912,0.80325,1.02751,3.03212e-05,3.03212e-05,3.03212e-05
294,1736.42,0.75732,0.36791,0.91951,0.86442,0.82143,0.88143,0.60221,1.11823,0.79907,1.02646,2.75723e-05,2.75723e-05,2.75723e-05
295,1742.2,0.74933,0.36227,0.90704,0.87253,0.82121,0.88344,0.60253,1.13457,0.80113,1.02839,2.48234e-05,2.48234e-05,2.48234e-05
296,1748.06,0.76187,0.36927,0.91497,0.8733,0.81885,0.885,0.60424,1.13515,0.79529,1.02641,2.20745e-05,2.20745e-05,2.20745e-05
297,1753.75,0.76108,0.35894,0.91383,0.87656,0.81763,0.88701,0.6077,1.12992,0.79189,1.02362,1.93256e-05,1.93256e-05,1.93256e-05
298,1759.86,0.73145,0.35954,0.9053,0.87381,0.81896,0.88362,0.60388,1.12644,0.79118,1.02203,1.65767e-05,1.65767e-05,1.65767e-05
299,1765.77,0.76182,0.36069,0.91463,0.879,0.82027,0.8844,0.60978,1.13088,0.79186,1.02159,1.38278e-05,1.38278e-05,1.38278e-05
300,1772.01,0.75584,0.35433,0.91427,0.88074,0.8207,0.88382,0.60407,1.12624,0.78536,1.02245,1.10789e-05,1.10789e-05,1.10789e-05
